item_id,item_name,item_type,nutrition_flag,wartość,kcal,fat,saturated_fat,carbohydrates,sugar,fiber,protein,salt
0000007745,Winiary Bulion Drobiowy 160 g,artykuly-spozywcze,Y,w porcji 100 ml,6 kcal,0.3 g,0.1 g,0.5 g,0.4 g,0 g,0.2 g,0.76 g
0000017936,Winiary Budyń z cukrem smak śmietankowy 60 g,artykuly-spozywcze,N,,,,,,,,,
0000010481,Bonitki biszkopciki z nadzieniem o smaku truskawkowym i kremem o smaku śmietankowym 170 g,artykuly-spozywcze,Y,w porcji 100 g,377 kcal,9.1 g,3.8 g,68 g,44 g,2.3 g,4.6 g,0.2 g
0000016636,Lipton Infusion Mięta & Cytrusy 20 torebek,artykuly-spozywcze,Y,w porcji 100 ml,4 kcal,0 g,0 g,0 g,0 g,,0 g,0 g
0000009570,"Fritt Cukierek rozpuszczalny o smaku malinowym z witaminą C (6 x 11,7 g) 70 g",artykuly-spozywcze,Y,w porcji 100 g,401 kcal,8.5 g,5.7 g,79 g,50 g,,2 g,0.01 g
0000000474,"Mentos Strong Mint 2x37,5 g",artykuly-spozywcze,Y,w porcji 100 g,1650 kcal,1.9 g,1.8 g,93 g,69 g,,0 g,0.1 g
0000008460,RealThai Mleczko kokosowe UHT 500ml,artykuly-spozywcze,Y,w porcji 100 ml,185 kcal,19 g,17 g,2 g,2 g,,1.6 g,0.05 g
0000011788,Prince Polo XXL Kruchy wafelek z kremem smak orzechowy 50 g,artykuly-spozywcze,Y,w porcji 100 g,527 kcal,28 g,15 g,61 g,39 g,2.5 g,5.6 g,0.23 g
0000001059,Culineo Sos pomidorowy 34g,artykuly-spozywcze,Y,w porcji 100 ml,34 kcal,0.1 g,0.1 g,6.6 g,3.2 g,1.1 g,1 g,0.99 g
0000010647,Plony Natury Ryż brązowy długoziarnisty 400 g,artykuly-spozywcze,Y,w porcji 100 g,324 kcal,2.1 g,0.4 g,61 g,1 g,13 g,8.5 g,0.01 g
0000001176,Słodka Kraina Strucla serowa 450 g,artykuly-spozywcze,Y,w porcji 100 g,345 kcal,6.1 g,1 g,52 g,24 g,1 g,7.5 g,0.34 g
0000005075,Przysnacki Chrupki o smaku keczupu 120 g,artykuly-spozywcze,Y,w porcji 100 g,468 kcal,16 g,1.2 g,73 g,6.2 g,2.3 g,6.8 g,1.9 g
0000004779,Gellwe Słodki Kubek Kisiel z kawałkami owoców smak truskawkowy 28 g,artykuly-spozywcze,N,,,,,,,,,
0000009697,Sottile Gusto Pomidory suszone w oleju z ziołami i żurawiną 270 g,artykuly-spozywcze,Y,w porcji 100 g,211 kcal,13 g,1 g,16 g,16 g,,3.4 g,2.7 g
